Date,FX_Market,FX_Carry,FX_Momentum,FX_Value,Commo_Market,Commo_Carry,Commo_Momentum,Commo_Value,Commo_BasisMom,FI_Market,FI_Carry,FI_Momentum,FI_Value,Eq_Market,Eq_Momentum,Eq_Size,Eq_Value,US.SMB,US.HML,US.RMW,US.CMA
2009-02-27,-0.039288196513393776,-0.001989387965537071,-0.010643516909019997,-0.02559360927345392,-0.012800255388065177,0.028395570287869314,0.010364898849812539,0.013786223480312755,0.0050631131798637725,-0.020065156035849848,-0.059956519333303177,0.03648466517211777,-0.03863688518790151,-0.030802373453422547,-0.02389308052003738,-0.07099698288551444,-0.028391974802985463,-0.016430525533019356,-0.06397910544857215,0.02002950991669307,-0.01375876386393334
2009-03-31,0.033371924259452145,0.054272904080346726,-0.08769350075040404,-0.06892169507530474,0.029704949038001482,0.010557094577972655,-0.04192183528197294,0.019758373162220386,0.023802606442351836,-0.0024935373474758247,-0.056724741399703404,0.032536392054337934,-0.06129740063463889,0.03936150657325216,-0.0359830172777625,-0.00520435785868736,0.009396996583238684,0.008262411422694469,0.03189787952392266,-0.05183215135922532,-0.04564750002953111
2009-04-30,0.02998116487770629,0.018220867650084467,-0.039557807339170664,-0.04072402227599993,0.01642901937632083,-0.030812683245330683,-0.017193151264936493,0.015942997602858194,0.039314412893371835,0.007637436539196253,0.08638577338217776,-0.12066807293593397,0.1434234280062612,0.06538342304150535,-0.016135797727171757,-0.00707200204721426,0.056221243693687466,0.10441912080393388,0.048276996454238,0.025079113472920075,0.011042687823994476
2009-05-29,0.05575043855535776,0.04991179745371054,-0.09289309351108682,-0.025808076890109874,0.0633443860781497,0.04445031610949058,-0.06835792788927114,0.014918674848637504,-0.03194918170817742,-0.03653949197436277,0.0028935302713697514,-0.05300578024192137,0.026552224985107183,0.04528745110308891,-0.014287230488588924,-0.005869777180583325,-0.02630329569321044,-0.02775055121650307,0.0035494992163135584,-0.015214616966123874,-0.04385853928850012
2009-06-30,-0.0003151469145516718,0.009656115207128451,-0.007500367813187389,0.0031846220081894246,-0.009631711851317993,-0.03517204896759549,-0.004253181895818282,0.018221823824343595,0.04337479627476622,0.006102376741672846,-0.00466592733518836,0.0021801959442841077,-0.0034960787095370516,0.0019441398153889477,0.013169208708659704,0.015095282312795008,0.01226273544117007,0.028367658496590755,-0.024124320863288924,-0.026099325261581426,-0.008071310658085083
2009-07-31,0.018360146070347694,0.012662717037647027,-0.009804681311429333,0.03553536546501711,0.019292753409937392,0.052765626260314225,0.0037952205171857163,0.04944425966720071,-0.014851647325599085,0.03269253816845055,0.039888869547557285,-0.07775694055139527,0.07878875107104537,0.04132578395077098,0.03004864566774326,-0.02295903871275815,-0.018116211575700262,0.02846471611680331,0.042582411213016154,-0.004701521260309182,0.06715016519476968
2009-08-31,-0.002780926931933679,0.010280045275153598,0.01650707865908938,0.016540663213693144,-0.0009667369504533877,0.002973921648483385,0.035879821787593684,-0.045018951029336396,0.06273928530125752,0.01088252512273689,0.012862798381332953,-0.012265221968027318,0.01366139969979481,0.016647196505612576,-0.035330186035153734,0.06819785427772881,0.04294694186848041,-0.001260336990248372,0.06455164630632307,-0.05158891854742002,0.06712680148774015
2009-09-30,0.02583257174589835,0.022925263500411016,-0.004271361268866751,0.01372110704200789,0.005848793694585084,0.0880258200137266,-0.03601639798789587,0.05116886757071841,-0.06676792255665097,0.011118507333530113,0.014168012724718336,-0.017723232496617034,0.007345769585623549,0.02194350014106017,-0.005605986929986,0.031089196290186284,-0.024967353858871798,0.034284147226073744,0.009096785332400943,0.020139518567482497,0.006622839475957488
2009-10-30,0.0008434064092877445,0.0003583455261322062,-0.010651234829597046,-0.013565829921413884,0.0250954040537238,0.01498332156093855,-0.019396040153275236,0.04685882088254422,-0.030103827502334906,0.0037723153957909183,0.009531369564527947,-0.03311562917634244,0.024745926057198078,-0.0056220322598235905,0.006735362566245464,-0.010233221756697528,-0.007941541918204075,-0.06049895721163768,-0.03291886406232433,0.0737946949963,-0.028847563107910413
2009-11-30,0.01503275599969982,-0.0011927973792004755,0.02769171259352442,0.014925039009628849,0.02764588111129126,0.012999591532341802,-0.018408379167867424,0.021540575997649348,-0.012443922153108836,0.014560472507823972,-0.010723646798633375,-0.014405156419714663,-0.009717436356687823,0.005934291014039713,0.01926725699244312,-0.0006576073787478177,-0.029657321709620533,-0.03258898928484253,-0.0025644417007064328,0.014822310551649726,0.0
2009-12-31,-0.014961045932244087,0.004441425747693538,-0.01151502435099837,-0.0306002518284521,0.0119798237102537,-0.01602248908932756,0.02141734438604489,0.03919083527756233,-0.004857990738401393,-0.03163420296275909,-0.01952697232800952,-0.004168799361203681,0.005769155166213031,0.016834580486762493,-0.005503530548614498,-0.03049332372419506,0.02060839977489724,0.07126149151800057,-0.0008549555475468682,0.011706245042193511,-0.0017386281183651598
2010-01-29,-0.01916111049010247,-0.005433081519198567,-0.02742111950223514,-0.013842350036003653,-0.020741142483652022,0.02570320481764535,-0.015091028220142936,0.015572650629897685,-0.009675894684084883,0.011409563548933445,0.02238719845581374,-0.003929181979827404,0.01680219922761879,-0.010930738092592955,-0.0011824494703710229,-0.0004151950975998078,0.018302182123848258,0.004297640403145582,0.0025913259563974883,-0.017971518457044134,0.010101691894280045
2010-02-26,-0.0011599981613284274,0.006097864928418687,0.017938630427673765,0.007382229596194957,0.01778256670263134,0.039993715965882685,-0.008741714826676107,0.03581845221874227,0.0007934250198157641,0.012549228184838574,-0.0014961892912110563,0.02316255847643531,0.01181335966934418,-0.00031792027004073605,-0.00016905985972305235,0.010493350489839388,-0.01759781407699864,0.01600767397540545,0.024957292513083814,-0.004757538821623518,0.028103274044385687
2010-03-31,0.010107283402307184,0.006892064483976301,0.02009056139349347,0.00186779457863337,0.005935011003316733,0.034157789567323855,0.007523968602639428,0.0025894875748217463,-0.008128709154892388,0.0048895178827103696,0.03215354938131812,0.04580065610780516,0.040878434047381305,0.03183573563727513,0.024883363654165047,0.008693466331421788,0.0271098667739789,0.01964506925010615,0.016964535129625626,-0.010031581519970858,0.03401334582213129
2010-04-30,-0.002033194320264644,0.015176209948699766,0.012626915946130222,0.0006122198817281731,0.01801577830994278,0.021205024482317182,-0.015179501128412277,-0.0048752998689104545,-0.004153686509498574,0.0058918149056864854,0.005040063149103718,-0.01239715583503285,-0.02090077141214563,0.003627713225704551,0.006394042102682616,0.0017047859411637922,-0.011100647066100313,0.05296877699053341,0.022794400589234737,0.009951184195402762,0.03363935657894777
2010-05-31,-0.04661260430179206,-0.023642896296385805,-0.04729675192557482,-0.003642422782930922,-0.03363218646601954,0.008764689817492762,-0.025131714071788436,0.0005494238316608498,-0.00850059885231576,0.022487022350084214,-0.005640116197604214,-0.04173997824814638,0.012179879840850562,-0.02649031410843905,-0.014204252016727623,-0.0011428335601808438,-0.022341873844560774,0.0008291841055174088,-0.018939313197013544,0.021228967175625668,-0.0045564312878329715
2010-06-30,-0.00365557144062775,-0.02081946859246129,-0.002403421747979467,0.011710887340909854,0.005974712533931913,-0.0010217706236319405,-0.02740611882197645,-0.0050857524118795025,0.01600422697814209,-0.0010488946496532794,-0.01833669963212883,-0.039909017371436414,-0.028375651000994123,-0.004503721810715372,0.014539884447812242,-0.009576091881261161,-0.036343177978828994,-0.0250779542434763,-0.0359339804007169,-0.0016347647120517506,-0.030308516895456914
2010-07-30,0.03647273134727364,0.02924408338017383,-0.021006569819666532,-0.02300812326480113,0.036769150137151596,0.03280943205149761,-0.03039690232533195,0.09463312874479066,-0.001807903430826697,0.014364938005345678,0.028103869287914262,0.02606386219904977,0.031538540806896366,0.025484022146070016,0.016447833637049464,0.02275856206689054,-0.0015091453515468662,0.0004087811563354914,-0.0037268300975750895,0.002771852349778634,0.03811237280431223
2010-08-31,-0.011712287996724918,-0.02208886490177468,0.023612054064148583,0.024071639156761422,-0.008711147661677807,0.016403518542905032,0.003048987669004079,-0.035807782695436836,-0.009307783047965588,0.042848348764152555,-0.004852508209292302,0.035848865038191444,-0.030167664067002043,-0.003675900634283819,0.025544415284827166,0.015038644318054675,-0.03502159033421144,-0.031940872864312686,-0.013042615168769799,0.009779359861097549,-0.02978079251385235
2010-09-30,0.04293543250418969,0.030094519516719022,-0.02012500984416871,0.004521864842597938,0.03738963108337483,-0.00750675554921621,-0.013582087483627017,0.00552764457196196,0.015108059946509518,-0.016424911155355833,0.0032551724531181252,0.04398651804168667,0.008880384096587781,0.02907293056643986,0.0384438544512891,-0.005774074356055324,-0.01326691424989538,0.037320274863964685,-0.022778078705820236,-0.003152574793427544,0.006972147775562966
2010-10-29,0.011050483342398625,0.006432928682447306,-0.014094599582101406,-0.006863125422998922,0.026179666790659716,0.017915135501142834,-0.0003975138864794345,-0.0254421291341803,0.003549171041165596,-0.023974217884528474,-0.019596900787703115,0.00043159398704808056,-0.007163185385547459,0.012676085197565384,0.010575550290246727,0.0539857158155871,-0.0059950109967003,0.007434116081902358,-0.018480902805394852,0.021302724485387437,-0.00738462517584743
2010-11-30,-0.029471576750951595,-0.005037655232448807,0.014116665470261358,-0.03369091337849277,0.000617160643707965,-0.011506532271527283,0.014508666389619174,-0.01808274760666228,-0.0012429332949983499,-0.06871977184408794,-0.11504456057762341,0.07770007490092837,-0.07928149443449756,-0.00927949244591397,3.55561458326812e-05,-0.013520533467141915,0.008749596262525887,0.03606648334387006,-0.006774568286606055,0.005348318653592252,0.034718888206434644
2010-12-31,0.02815115051140453,0.025541324299947297,-0.0019760199855729877,0.039946263011430824,0.05136202235381466,0.009612090738553021,0.009413452158560345,0.0013797014949671242,0.004142327963880471,-0.013682939190429514,0.02140399278244849,-0.025439135493071474,0.034252088660922816,0.02189383018431771,-0.004648115198975725,0.019034918156866094,0.019706897477391565,0.009951487814467598,0.0268051317924536,-0.05738161187245385,0.060626790232036674
2011-01-31,0.0019040665753862662,-0.006678930684632272,-0.03086263470821354,-0.03662494772627231,0.013026968690660445,0.006519667687301241,0.006609823709860041,-0.00011879116470887658,0.012189926989062379,-0.007731841649845858,0.012021313992157142,-0.027649440888982465,-0.00112445445851721,-0.004182100854503419,-0.06537188081600769,0.012270598753967282,0.042468842250478304,-0.02370843405097852,0.004533950832586582,-0.009964606117463904,0.014900513571903811
2011-02-28,0.008017796077910793,-0.0025648176066508997,0.005595802694265924,0.0015619935736894302,0.011867746479853197,-0.03180754516122717,0.04253091187805493,-0.02465205233469114,0.023024893016144313,-0.0025911467378666223,0.0013803920174376063,0.008302687614784794,-0.0034519077165834043,-0.0004868190930603008,-0.023256570162913635,0.0017323673270354387,0.013309647812552623,0.016715581820258955,0.008910608078791776,-0.02860063897648865,0.01570590786893575
2011-03-31,0.012103736797894383,0.012491665342936905,-0.0008200384351356055,0.005267706727237321,0.0027908624532310515,0.06490374094629663,-0.002687142850014431,0.014498071217258565,-0.048598651766486596,-0.015493858753126115,-0.01969053456287868,0.01575499923379234,-0.019749145129400705,0.008436741778671937,0.02406167774687584,-0.030923765489637055,-0.016992553024672095,0.025977863016859334,-0.013875264304890092,0.026479687155587302,-0.001320442981586762
2011-04-29,0.030643989561709304,0.018888932820239557,0.05346136895106846,0.04437205124307065,0.00915438038881776,0.01184761659006546,0.00766182079819163,0.004098275966318259,0.01749411253848602,0.012117783515540414,0.00043961405044518336,0.023742808091864524,-0.0021466579803663243,0.010296357456358483,-0.0031868551933262328,-0.007382848009137525,0.00149855365521474,-0.005348413856724542,-0.018352332734893912,0.017046387028690158,-0.016205897151714294
2011-05-31,-0.014101355284284838,-0.0068603942900332966,0.0019414990108948134,0.0011867108886953659,-0.016692078110082637,0.021859828927871923,-0.019110636136802243,0.02770010822126481,-0.004488320364392054,0.015158098827118254,-0.020885040508102973,0.028152742804671713,-0.01676692750902835,-0.004330907702348061,-0.006807707522974768,0.006439139579016109,0.0007016151686657173,-0.0072923228093101445,-0.013855048239092298,0.029382966905114653,-0.028189410208277452
2011-06-30,0.0007142004678372893,-0.0014384151842282648,0.01074255925043709,0.021244272476843257,-0.008793309295558075,0.020767817328601713,-0.0436282091926967,0.02723491812287305,-0.003375490896349445,-0.006274237289690217,-0.014876481512302909,0.012692171501996993,-0.017787347322595792,-0.0075202906275921785,0.005478046011123962,-0.007965840285385741,-0.0017905094543840254,0.0006109020404334007,-0.0014963812944221377,0.03447851882300536,-0.027413879081221837
2011-07-29,0.007537326442573208,0.004626996946471498,0.014900483874017205,0.04306181030635664,0.008385897242577359,0.03997944820217282,-0.0016659004969617238,0.032974278139360366,-0.042270099137347965,0.027802968374357834,0.00502609163066903,-0.014410081258496103,-0.02244598498375864,-0.008706618021340448,0.02181688800086653,-0.02811898331014644,-0.0348675334479613,-0.011297872456132299,-0.006843801643465842,0.0437944177715242,-0.03297158176421223
2011-08-31,-0.013260040580855592,-0.008721189200749865,-0.007526381628153841,-0.0036528454975426946,0.003859267081463857,0.0517446153674123,0.011234335721471195,-0.03724363389482885,-0.027502243330841173,0.06293367697813304,0.06981871325407543,-0.053436565191615965,0.07380228384494919,-0.03286148941451243,-0.008554704478117322,0.03013891332387079,-0.01886884992975829,-0.03182675021379313,-0.018816621092820635,0.05533484279896528,-0.004847365260097924
2011-09-30,-0.0704757275709666,-0.028543630161681276,-0.08221094645270223,-0.10922395972216835,-0.06270812731620407,-0.031086213960077578,-0.022796546900735095,0.015131681575785604,-0.009903571485030491,0.019462054928113523,-0.006985126646347182,-0.019660436741535996,0.010975053907489608,-0.0313991160365346,-0.03333837560040954,-0.030911104906073635,0.02294861762682198,-0.03564753678654364,-0.011841080215710639,0.03137786756290711,0.002795212164316816
2011-10-31,0.03088123962310867,0.03591195938613135,0.04090151463682686,0.03205420671736686,0.025557316539528294,0.019889517448487475,-0.003485789234275222,0.010660889085644096,0.003580122245938411,-0.024432996029603443,0.0007251872313773087,0.010700609380584654,-0.012566158635646228,0.034164961375336346,0.006287529219807035,-0.013926545510878697,0.016134640634689865,0.03236813692823821,0.0004833407537009097,-0.035681495244623426,-0.013786598909402035
2011-11-30,-0.025292254139354785,-0.006660466775329784,0.0013144684084359422,-0.03435284644163212,-0.019810790291374922,0.018587848739336478,0.01963929938793503,-0.002859724306609458,-0.00614355749186042,-0.02677494584149048,-0.05085767431939268,0.0822635221691298,-0.03300146453335126,-0.016229318730165355,0.02642655034780596,0.035715413847708294,-0.003030215468790118,-0.0030043402148825405,-0.004194403485879175,0.030441757277467812,0.027312899022428068
2011-12-30,-0.01758001677730348,0.006440290136428302,-0.022478609604017114,-0.0027105494766825897,-0.003984728089282114,0.029917080963326858,-0.0467397208797769,-0.0052936962530747604,-0.00867970411255799,0.03488217067662796,-0.02990245768785234,-0.00807117457210885,0.0057795291559027545,-0.0009937451362241052,0.03717348134218948,0.001375614284349052,-0.016131442555261104,-0.0030069233886188206,0.012898152977730592,0.01788136930990216,0.04786902952143684
2012-01-31,0.029576772530740803,0.03586776016487556,-0.029400369716844416,-0.0053647986240069005,0.02638946656997497,-0.0007948928400551356,0.0031374482760101264,-5.1161059241984155e-05,-0.025396429785354616,0.029875646907277616,0.04934518767961634,-0.035997776286204,0.04938797452187163,0.03687899002000693,-0.06784371559846465,-0.007820724374451544,0.022735822919690837,0.021238550000675916,-0.007755729584182297,-0.034685532042870545,-0.028227257707210986
2012-02-29,0.013901653380438228,0.0010705355882402665,-0.031197608049650813,-0.005898183325415008,0.015655503795843836,0.004179578537935629,0.00948291956935378,0.00679176956803712,-0.014087802693132711,0.0029851334365868882,0.025183611802339346,-0.039420185871585134,0.030394481687357696,0.025482590101515427,0.014847293217113288,-0.05386990140782906,0.028023709708080744,-0.017706052333466976,0.0041150742936091975,-0.0059013747961689,-0.001516568738192015
2012-03-30,-0.01161349102920422,-0.02624221112745062,0.00019395104973300985,-0.00884960689005854,-0.01472294197656142,-0.004233922254262778,0.015848208183523935,-0.011630037267327403,0.0056135872686346525,-0.009967401466719058,-0.008370618796544821,0.007863817056133118,-0.007120434614254568,0.0016368666052256385,0.02227919263933299,0.02890510246564064,-0.006262469876616621,-0.00506997833709641,0.012589204134827512,-0.010003182435087871,0.013319921268279735
2012-04-30,-0.0020337468800881832,0.006828808668319592,0.0213715602061678,0.010012687306745127,-0.0011128287902132544,0.038600185182674995,-0.021738033012117207,0.024553606569930858,0.005411122558227208,0.027865791001513318,0.022612513437896217,-0.011220610490192977,0.009966181325218298,-0.010849622781127352,0.06501444473997357,-0.04854448554624303,-0.06976136071444443,-0.005271082532086194,-0.008314285845648075,0.022094194750218288,0.012959159666102869
2012-05-31,-0.06489519410916339,-0.03959735122012069,0.06374822469928618,-0.0180842428938399,-0.04619013240087888,0.03747142244027192,0.020470042663056423,0.01814488379448289,0.0005977088929926638,0.03732725502387983,-0.03470757264242076,0.055058376310369944,-0.04750400825700634,-0.047049958709705575,0.053032834193313096,-0.03139053296175164,-0.03559321906119316,-0.0009255756395975711,-0.010912809619129901,0.03451445418543022,0.046311124828322725
2012-06-29,0.023405104718679008,0.047813399001895324,-0.032829063749899176,-1.4133921275936039e-05,0.02474843345501084,0.008441323353845103,-0.03231927969201174,0.037816610830198744,-0.007309550769365707,-0.0051833907956513265,0.025471442197623866,-0.0316859027541621,0.036297298485378604,0.025475907628334852,-0.039847470779687,-0.033814700546741135,0.030227561771331974,0.010452428530537008,0.006313950864291467,-0.017901935418380557,0.008920550222685245
2012-07-31,-0.003803972119938656,0.03289041331820071,0.015830766026975467,0.01652511546767303,0.021118560411654594,-0.02285250213565633,0.0345620646426774,-0.02110381458736696,0.08186933831074591,0.03813074952272109,0.0008169997463003566,0.003540964522341174,-0.004827804978465977,0.014875699034727146,0.013375974044750799,0.00018982009413174807,-0.026260296452902294,-0.03327195213553144,-0.0006989547898309366,0.01766417881350637,0.000199097847678016
2012-08-31,0.007293930643090789,-0.02377603907361015,-0.012216161701001208,-0.016654927794799185,0.014509519466605569,-0.008205771529654349,-0.016204037617230195,0.011015545046780593,-0.025713160049182438,0.0008150953800041999,0.01019736838587286,-0.007864240552802413,0.01076073388956222,0.011517545432243361,-0.010940166738846213,0.010620070320764336,0.018793632212785176,0.005146996245307885,0.015263424693115474,-0.02549275568708978,-0.018003785602457974
2012-09-28,0.01591671440642996,0.011558765417501268,-0.01681077999409459,0.005911254911698552,0.010814846096065754,0.042179888284632885,-0.02558036191061363,0.05432592118796474,-0.05134232672844283,0.0021622173139023352,0.01928899724512112,-0.020922787786282877,0.028486950422667346,0.021624745166435356,-0.017244151798229388,-0.006535019731218247,0.0021155540455684357,0.0066679624639831925,0.024351677519629845,-0.02292043838029985,0.03471539139078838
2012-10-31,-0.0016981971344517447,-0.009435757683244294,-0.0025585141631188496,-0.0016850853615589703,-0.018858738752205617,0.04183539060442049,0.0035663255603649124,0.015224191491987065,-0.0006979879171332908,0.006309408631087268,0.011259916426739215,-0.0016220629916769808,0.012682818421450396,0.0038791150511132645,-0.01147121447144711,0.01691680123267104,-0.01595682158733241,-0.009857962903857119,0.052571309038538086,-0.024346385991176604,0.05529304454890055
2012-11-30,-0.0013382347354657805,-0.0009695501647633721,0.012572078032908662,0.0035042952884552074,0.012430163873504478,0.00381098676129468,-0.020889249615898102,0.03434949147506044,-0.031185549309437222,0.02209579283853115,0.010420417704106339,0.017181051314654087,0.010766278071561575,0.006706680900587674,-0.011734326356508697,-0.006868685650192028,0.013003895269268664,0.005058051365423113,-0.012871596465199371,0.0070601122306413345,0.017555801348855263
2012-12-31,0.009126615372952694,-0.0032207377537142494,-0.009452523449625824,-0.016753539758058638,-0.006767385884320572,0.010348812208669246,-0.015955772283376787,-0.010514720605828415,-0.004130654931780678,0.008038994931051369,0.02148400307940825,0.007460264776314706,0.01925359855181831,0.02533251189360208,-0.004472231037243583,0.02599794623616918,0.024126538297092503,0.024921093232052032,0.05199926322385803,-0.03203096359656163,0.017337586657274723
2013-01-31,0.002268693031903402,0.004637009143642066,0.022535836130854445,-0.016925077555258683,0.015790282014500983,-0.024080906380578235,-0.023902985474224432,0.008561313149273098,-0.005439270201116975,-0.03671177092600629,0.004546997897871018,-0.004715674711954864,0.011290369679934804,0.02853275547034223,0.009415279761500672,0.025265566892482494,0.02820487043020602,0.006031582908250267,0.014384949402205196,-0.036670523090885726,0.03297313107673474
2013-02-28,-0.02807322493426033,-0.0042971392921247326,-0.010893311597190501,0.045200223288159154,-0.01825641867894454,-0.0035540301044356968,0.015407981814940725,0.01322273206943736,0.023189980033378497,0.012059246449359002,-0.01292686246607217,0.0015641837854508806,-0.012297721604974315,-0.0001619165072402915,0.046007845212488824,-0.04944783455997497,-0.04207000298779715,-0.003590129342209871,0.0029802724883509816,-0.01057282152468509,0.013112142384620672
2013-03-29,-0.0077876484357050635,0.02488791503296029,0.007902785114449412,0.01803465199587541,-0.001705075808214354,0.02054525067870629,0.008237338945442083,0.010528982215912907,-0.0005893763063039393,0.04261632234682474,0.06790559335770564,-0.0017645056464281668,0.07178233772400562,0.003559653734207752,0.01571327507131766,0.02901234203051133,-0.0048865513798416116,0.012704336798921176,-0.0032452796647917024,0.004828897963852005,0.030530050622902857
2013-04-30,0.011225665076439975,-0.0016803627977314839,0.012371151356524059,-0.010184022768776056,-0.007802091005278598,-0.0016913210970382754,0.015004562527936256,0.038917987239214434,0.02218596520909835,0.051759724645137666,0.056834892256120116,0.024885306784327318,0.0485215862614951,0.01345989596642862,0.02531276129069832,-0.02219587366801985,0.023973960924916035,-0.032605104298635244,0.0066326877641680135,0.006997735388276334,0.009367380000164563
2013-05-31,-0.03480892458109196,-0.06299769759391932,-0.02805885682411399,-0.028491983996155254,-0.0072574364669751295,-0.012000697307329793,-0.019870640764216258,-0.008901399644523243,0.011290290623838191,-0.04576724094636583,-0.008659238781992535,-0.00816450980970882,-0.01383039728149272,0.003660928632147213,0.05242099180180435,-0.0337724679381086,-0.016823612710819186,0.03198137885148022,0.04189491625861602,-0.03591425113510639,-0.021003251322235468
2013-06-28,-0.014296533881218964,-0.04085018809062271,-0.012905412207642828,-0.00026330098837558505,-0.020384824384551033,-0.020012421542513894,0.0033171733548354064,-0.016447396282386353,0.00453908658773443,-0.059435957645920745,-0.020944388730032466,-0.018553926387233213,0.00381009584443593,-0.03609157221641173,-0.00751877889731076,-0.020841930322505448,-0.011083015864121566,0.023719047695899196,-0.0007738255979242401,-0.00494301396156806,-0.0013113290006378075
2013-07-31,0.0026895288695187427,-0.0020807467185063387,0.010840024065557162,0.029209595065647985,0.00042331049235167086,0.0956931007711384,0.013510757615672199,0.04956242539696213,-0.09592607681385815,0.005053289438756054,0.001181247346488585,0.003919631540575285,-0.0074579986940712245,0.02551077488162101,0.03325831776118988,0.020696488786574246,0.006507467483357451,0.027389939734102465,0.009893674164780656,-0.023820162093491682,0.012852599376840234
2013-08-30,-0.02412956800222823,-0.01951875406016355,0.008158209073975867,0.024533697306600842,0.012475639408444485,-0.008283174518682768,-0.019286711889354862,0.022279564085375996,0.012902034048190207,-0.0285833451901535,-0.011925167891715938,0.0043140776755877215,0.0013301261263862687,-0.007858554029810796,-0.022033436211966236,0.06359633237813422,0.043253765085535016,-0.00046446376803331287,-0.04654371180727819,0.012398890423106502,-0.050080621051364155
2013-09-30,0.028263863718413343,0.048824678895628686,0.0029510639180163486,0.016558120017458097,-0.010042477508760611,0.05690960603707076,0.04603287841123773,0.017842188899649516,-0.04231839482792554,0.01954968776704732,0.013813725458153125,0.019712867758298107,-0.004841844826919831,0.035331405642422174,-0.004278199676635082,0.018529040864612087,0.030024768808426885,0.042930316511671465,-0.019686642598510072,-0.009423411093982387,-0.029773416593645255
2013-10-31,0.005458434135891095,0.0066918517785786264,0.003765924001200387,0.0038746922442385464,-0.0011575568813189353,0.009809045253663086,-0.01919892614312086,-0.007442465794093526,-0.004087235593108851,0.018728857701166893,0.012377357993093427,0.023766065426707533,-0.002712287744180867,0.034892289309104804,-0.008868898390936106,0.014423729539667314,0.004551538434069059,-0.024966484515291737,0.02115011433483739,0.047920398972711165,0.01961072932318419
2013-11-29,-0.017108134239939832,-0.02878041967995209,0.010731256495887857,0.018666248955578578,-0.00307585378529914,-0.0028496275127877003,0.030647185375487048,-0.01381016864226217,0.02070237578533239,-0.015095449275457265,-0.028003805044015683,-0.0025724133536100605,-0.014824630943059625,0.0011128172899012995,0.06682693016135793,0.02909777024561364,0.010322149076696385,0.02368665409038751,0.003384945157406568,0.004400005528959415,0.0013242001809580263
2013-12-31,-0.0028497131129457958,-0.012968646709784476,0.04966073717078079,0.04140717075817408,0.001104054692263111,-0.018263084296782955,0.032952681997850494,0.0016691436293909544,0.009707368903138947,-0.01756227132534528,0.026041574675871863,0.01695012210751919,-0.009713017703607905,0.0004371177069539701,0.016584361601892996,-0.017793457616257728,-0.03426751448868697,-0.007597057691464655,0.0,-0.009816695105798834,0.0017970482629626127
2014-01-31,-0.037606068034089925,-0.010340476473197118,0.026145929107501017,0.020220277741845212,0.0003031626985259235,0.0018078832553426287,0.01141064060527496,0.0004892441130786057,0.025893296071059873,0.02829555673106258,-0.025546070969103666,0.003584609405158857,0.022426087551912048,-0.01848625139790862,0.010547811316489299,0.02483298262848053,-0.019429317667636857,0.010388881975850793,-0.03825497067726598,-0.07044151042000983,-0.0374378098039347
2014-02-28,0.007546200031561223,0.01414407568119176,-0.01839976461520806,-0.007530918087472056,0.049352885889529796,0.05163025576859116,-0.029520945063750144,0.09309998068058455,-0.014228911999922522,0.007937327325897602,0.012240025311678325,0.01930405569626447,-0.0073399849894750105,0.03518601374726262,0.03792787271813778,0.07071229645993239,-0.02254359395683187,0.0023174328118207702,-0.0065748853280048845,-0.004159066041721464,-0.012798374308264429
2014-03-31,0.008992804641401715,0.04062060240929129,-0.031940371823002564,-0.007706194961704466,0.01564781550991646,0.04850990734722306,-0.025847233874402985,0.013097231604473233,-0.007245947953582739,0.010014937595275077,0.01535789636329659,0.002526082320199477,-0.0041578006878131325,0.01730510962918536,-0.029086125207754283,0.012359018413107502,0.05316279702606089,-0.020409200337448023,0.09281785833771658,0.03418137443895658,0.04552920206754156
2014-04-30,0.0013208732275944816,-0.003095989868148072,0.02360064380693978,0.013690947297151312,0.01859777427969817,0.018174514832990873,-0.0007522056790821746,0.009613626891922508,-0.00760177903904705,0.0221578497114082,0.011605519603608616,0.01011306551047757,-0.003963161984627837,0.01611118063569009,0.02106123945281054,0.03953326515339638,-0.025339812077768906,-0.07565456180299406,0.020695980047111193,0.057244565209298305,0.021416633238720853
2014-05-30,-0.00641931245426014,0.0023878006656397146,-0.006011115490804111,-0.0017271245851267828,-0.01555041795148535,0.021362125022525248,0.025526079643767206,-0.006301370705003084,0.010427421349421736,0.03178034410848886,0.025522158889003357,0.0005900955159342954,0.000622888444775693,0.021476967438997824,-0.003444354205064775,-0.04044939287681407,0.014723880140048433,-0.03172563563250023,-0.0017473517111673226,-0.0014486589629848423,-0.022220782123727027
2014-06-30,0.00320780395658021,0.018869448308408372,0.01207504823471131,0.01813629163086696,0.008498797400203968,0.03559381812975853,0.014288726904552688,-0.02992015414904704,0.003329116481506523,0.015799992204283683,0.0077410216983981135,0.018534802355701006,-0.02200602673981678,0.0009489669179430627,-0.0461236641068994,-0.026623133272195856,0.05562248891004668,0.05151737160110496,-0.012697017443502327,-0.029872248484115016,-0.044761334771091746
2014-07-31,-0.01870979760051706,-0.01062430415818349,-0.014523511090495747,-0.01143338472814784,-0.029462833461894735,0.052847936711392124,0.07852044204476469,-0.05079974685663069,0.02599235503619119,0.011089219415509267,-0.007550264396642588,-0.0068564147716308095,0.0011582196273144914,0.005730953765276728,0.05068300407095785,-0.036036722200065124,-0.059851351118509866,-0.06751450435139375,-0.0014248199451446417,0.015275520775250037,0.011749128848836199
